Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 1
51, 636050, 736205, 267309, 190002, 506095, 97284, 109377, 157178, 0, 0 
51, 1819043, 805154, 283073, 66779, 112404, 199941, 99469, 195336, 0, 0 
51, 1009813, 390672, 143913, 74820, 104422, 194874, 94530, 334287, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 11
51, 735075, 421143, 761952, 138336, 204823, 103403, 89599, 171752, 0, 0 
80, 473211, 250580, 179738, 214826, 110645, 190440, 229749, 264725, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 12
51, 996646, 890550, 767162, 1550885, 1309723, 1029109, 479043, 503991, 0, 0 
51, 1189414, 485227, 205699, 266926, 364389, 104663, 155813, 126745, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 14
51, 713839, 141268, 398169, 444736, 179564, 221464, 89299, 91246, 0, 0 
51, 682550, 429418, 396120, 332605, 291370, 124135, 38881, 384376, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 15
80, 978577, 288460, 116882, 272771, 112056, 81883, 61833, 171826, 0, 0 
80, 294315, 422505, 242782, 259729, 221618, 141909, 96779, 95920, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 18
51, 716905, 430088, 20589, 160312, 27755, 172003, 172946, 500471, 0, 0 
51, 174987, 65870, 70761, 14254, 42533, 70806, 18428, 18640, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 19
51, 472115, 89499, 77872, 32503, 12298, 30668, 19543, 81446, 0, 0 
51, 898129, 230113, 420486, 52500, 169208, 115299, 63211, 331931, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 20
51, 183021, 220621, 47980, 50281, 23375, 22265, 29088, 16607, 0, 0 
80, 174846, 80001, 21702, 28866, 33349, 40595, 29005, 9978, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 21
80, 449675, 272990, 37986, 37482, 26244, 25276, 11916, 6047, 0, 0 
51, 1213198, 258769, 410226, 131560, 104873, 68268, 71358, 49509, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 22
51, 669035, 528340, 90453, 162831, 110876, 55145, 38757, 27948, 0, 0 
51, 838277, 1181531, 252146, 273942, 125499, 114850, 63927, 20809, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 24
51, 129945, 526048, 244896, 66819, 111771, 120926, 66509, 52445, 0, 0 
80, 1513113, 222628, 146425, 54594, 111202, 197601, 128649, 44422, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 25
51, 519856, 268653, 58267, 265941, 101113, 78945, 177738, 131455, 0, 0 
51, 1287070, 198489, 201090, 41644, 63400, 57792, 38309, 31122, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 27
51, 1172687, 260554, 104543, 107954, 116266, 33486, 47726, 85620, 0, 0 
51, 356126, 488784, 329713, 151504, 269666, 194422, 112823, 94128, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 29
51, 1947341, 246608, 140850, 582502, 54075, 62909, 95414, 76921, 0, 0 
80, 217132, 65318, 61255, 17192, 15930, 9499, 9159, 9894, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 30
80, 85797, 36376, 48779, 49542, 18531, 28863, 13343, 6204, 0, 0 
51, 1192269, 685868, 209882, 128895, 18909, 59163, 50630, 66203, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 31
51, 568104, 112551, 128801, 47693, 172264, 109065, 93981, 39399, 0, 0 
80, 428316, 763469, 67667, 375214, 290186, 200805, 45745, 67737, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 32
51, 536323, 416947, 258477, 19738, 199018, 144379, 69864, 173139, 0, 0 
51, 243499, 295393, 115216, 61327, 40741, 76331, 86407, 146315, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 34
26, 1956951, 53762, 36479, 12823, 21387, 26929, 6267, 16721, 0, 0 
26, 198330, 257330, 12230, 10167, 28040, 26524, 7850, 10137, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 35
55, 1751351, 188836, 231053, 276375, 156886, 145950, 164270, 124525, 0, 0 
26, 496058, 378369, 249132, 156137, 166019, 85616, 81070, 88922, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 1
55, 351733, 330601, 432081, 300537, 262329, 107396, 237428, 193558, 0, 0 
26, 695441, 54672, 127201, 32687, 20575, 50302, 17550, 74221, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 2
51, 482958, 278085, 239534, 279863, 102835, 95550, 359104, 215215, 0, 0 
51, 596472, 623424, 244399, 273467, 111717, 151247, 161693, 186847, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 3
51, 540761, 608280, 477016, 28619, 207868, 120995, 146511, 299886, 0, 0 
51, 806437, 624039, 705685, 188724, 97885, 180637, 45976, 424022, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 5
80, 764821, 227010, 174371, 188564, 166100, 144906, 84019, 142139, 0, 0 
51, 435304, 297722, 411623, 272730, 250068, 202855, 67373, 163101, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 6
51, 513241, 763830, 198351, 557233, 90487, 248291, 110700, 131245, 0, 0 
51, 379879, 420650, 719289, 97710, 209136, 148399, 103808, 165688, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 7
51, 438250, 591509, 567330, 206384, 111297, 143783, 148257, 142784, 0, 0 
51, 1893744, 1116853, 593873, 593234, 1236683, 1472178, 544511, 621410, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 9
26, 660216, 414677, 40098, 94512, 169557, 137003, 104747, 145645, 0, 0 
26, 514775, 138357, 20997, 14441, 20653, 26782, 25352, 29719, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 11
26, 677661, 26759, 19184, 32923, 10904, 16819, 14994, 17208, 0, 0 
26, 836214, 89848, 15146, 40155, 21780, 10921, 12759, 19893, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 12
26, 629510, 67482, 57047, 46884, 63649, 44634, 6788, 17196, 0, 0 
26, 1766434, 519228, 93543, 212646, 52390, 101294, 88533, 244626, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 14
26, 2010092, 1687071, 220560, 326174, 152346, 738261, 268583, 262426, 0, 0 
26, 548958, 346177, 224680, 123569, 156885, 95875, 70619, 182063, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 15
55, 1510620, 473001, 261358, 108696, 127495, 132451, 169460, 154678, 0, 0 
26, 1826372, 445293, 255105, 108944, 51702, 189356, 169398, 188772, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 16
26, 1748374, 278704, 145831, 60708, 27318, 150014, 88225, 109943, 0, 0 
26, 2580469, 1929385, 896183, 330498, 128217, 409916, 269497, 663907, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 17
26, 939237, 687310, 298677, 39598, 138988, 154701, 263043, 130053, 0, 0 
26, 785594, 201436, 59418, 79293, 73666, 126817, 26241, 103185, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 18
26, 777128, 1365756, 1129386, 953439, 405377, 695770, 312780, 521196, 0, 0 
26, 2795287, 1182475, 454186, 331081, 374721, 757517, 291985, 872624, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 19
26, 720693, 570363, 362614, 110365, 93725, 169347, 96298, 301096, 0, 0 
26, 463654, 937387, 66317, 47954, 135333, 114408, 96901, 205087, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 20
26, 1004230, 338949, 96953, 55955, 112475, 148104, 119871, 81087, 0, 0 
26, 273446, 105619, 12558, 51252, 35318, 18882, 19590, 20918, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 21
26, 780724, 154017, 121412, 178942, 316235, 128195, 114223, 104930, 0, 0 
55, 1255751, 412150, 903089, 114350, 77809, 192355, 45527, 89493, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 22
55, 1274119, 264970, 67829, 81644, 23112, 97442, 58831, 264580, 0, 0 
26, 708116, 195977, 50546, 113114, 21246, 67186, 88273, 124003, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 23
26, 1228909, 2433899, 714147, 672360, 598749, 625285, 493685, 465084, 0, 0 
55, 183520, 208889, 48644, 6903, 66732, 41886, 15537, 21905, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 25
26, 343256, 988546, 67037, 561439, 125040, 131931, 90860, 246038, 0, 0 
26, 2129749, 706254, 194424, 97764, 93172, 139855, 83561, 106811, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 26
26, 578176, 302756, 153515, 109261, 162754, 221368, 80712, 84530, 0, 0 
26, 625543, 1533283, 74043, 135844, 118462, 129585, 104774, 46104, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 27
26, 1472588, 1060942, 29995, 170990, 138075, 204850, 137955, 49980, 0, 0 
26, 241440, 646588, 156649, 254520, 122269, 82159, 87046, 50551, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 29
26, 821454, 466184, 75669, 101078, 152631, 157620, 88124, 135945, 0, 0 
26, 1148623, 216246, 372306, 124425, 43720, 225319, 113889, 125473, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 30
26, 942037, 109246, 373001, 147916, 79734, 180933, 34455, 319933, 0, 0 
26, 796405, 267866, 314590, 281776, 127043, 107728, 116591, 93812, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 31
26, 70043, 216726, 102539, 48315, 15051, 13969, 13898, 9712, 0, 0 
26, 1541646, 312390, 126936, 191432, 121643, 58004, 103953, 69274, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 32
26, 1246534, 563669, 309284, 270178, 108546, 120460, 125526, 79586, 0, 0 
26, 195533, 178156, 69971, 27292, 22791, 26258, 24333, 20299, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 33
26, 780092, 68488, 497137, 114086, 134082, 149688, 150589, 85926, 0, 0 
26, 976573, 278771, 46374, 206538, 153251, 156328, 102932, 186852, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 34
26, 856674, 221854, 22370, 287425, 132476, 69749, 121356, 119837, 0, 0 
26, 620474, 60523, 183188, 101907, 105586, 127676, 81593, 84896, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 36
26, 1331556, 323134, 55629, 109084, 354068, 178658, 132127, 144654, 0, 0 
51, 336871, 52453, 37155, 53407, 38951, 20662, 13813, 14092, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 37
51, 136359, 510157, 96554, 89736, 216010, 155881, 151782, 100910, 0, 0 
51, 1001043, 398965, 28994, 225959, 131195, 166625, 133232, 48940, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 38
51, 256386, 759858, 81075, 142307, 256851, 134372, 65591, 78597, 0, 0 
51, 529533, 277933, 71032, 47162, 183257, 128953, 63969, 66959, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 39
51, 1250950, 612155, 248209, 192622, 156532, 145325, 49621, 167417, 0, 0 
51, 253532, 413942, 59701, 68101, 146579, 67446, 92072, 111806, 0, 0 
51, 1330422, 297320, 161536, 141037, 60093, 132313, 204681, 195206, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 40
51, 525103, 182850, 308485, 167897, 268672, 136144, 126778, 82377, 0, 0 
51, 1543581, 230511, 141254, 368995, 86394, 116213, 132562, 64807, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 41
51, 110650, 137777, 34592, 32947, 37263, 22267, 45678, 26700, 0, 0 
51, 2120285, 1803183, 481148, 771623, 552863, 635629, 441348, 904456, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 42
51, 216114, 591380, 48489, 493625, 59095, 171335, 97277, 64417, 0, 0 
51, 820788, 558542, 954370, 681968, 572298, 382949, 562272, 586869, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 43
51, 61006, 671472, 216688, 44450, 308683, 115344, 117815, 212134, 0, 0 
51, 225525, 702545, 24768, 52409, 136464, 108737, 91749, 154194, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 44
51, 1321190, 310108, 174339, 60640, 147377, 164483, 147456, 148011, 0, 0 
51, 206531, 61773, 18031, 21747, 67110, 42290, 25624, 26090, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 45
51, 719492, 196149, 384553, 34709, 162495, 195840, 113707, 109448, 0, 0 
51, 1397190, 1464571, 1053210, 393613, 819368, 304770, 443883, 470454, 0, 0 
51, 721209, 172422, 186983, 261167, 118780, 85460, 158043, 143122, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 46
51, 473839, 269572, 417528, 136167, 373103, 65077, 50374, 64747, 0, 0 
51, 69924, 295401, 268476, 161153, 122685, 85774, 66578, 79967, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 47
51, 192929, 527396, 154049, 82284, 116251, 114271, 157748, 84289, 0, 0 
51, 883954, 279576, 33936, 96899, 99806, 242208, 84822, 129421, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 49
51, 1812815, 250944, 257007, 218369, 120041, 253440, 64897, 182283, 0, 0 
55, 1058183, 625063, 254274, 144363, 220838, 78995, 96515, 64658, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 50
51, 682777, 663784, 61132, 162374, 100199, 207279, 172025, 140030, 0, 0 
51, 334550, 498278, 407122, 463063, 109335, 89341, 33654, 329256, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 51
51, 1272481, 1148076, 221063, 974578, 565660, 1405167, 558610, 397434, 0, 0 
51, 686319, 264800, 518785, 352465, 63746, 128088, 107851, 123268, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 54
80, 649559, 295215, 142581, 333506, 158615, 132601, 94370, 90082, 0, 0 
51, 895755, 107470, 279514, 44932, 85962, 121331, 88444, 102738, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 55
55, 427479, 377895, 179017, 508150, 255783, 177107, 234452, 429896, 0, 0 
51, 1294881, 521762, 55491, 177581, 226694, 102960, 65511, 441739, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 57
51, 552270, 470420, 339592, 197311, 366371, 233391, 59834, 157662, 0, 0 
51, 527125, 154678, 165525, 101889, 226708, 171288, 148113, 68969, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 58
51, 1791844, 651695, 197049, 1830370, 937029, 317734, 240151, 698786, 0, 0 
80, 140080, 56159, 27439, 32380, 21823, 66750, 30457, 28861, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 59
51, 346242, 892013, 408333, 135508, 363571, 182090, 110620, 169635, 0, 0 
80, 1273012, 459532, 27881, 125745, 78556, 215188, 87814, 230672, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 60
51, 416285, 804077, 187761, 142328, 127079, 93418, 105057, 218173, 0, 0 
51, 481424, 1012476, 639124, 233547, 69439, 149115, 89036, 240546, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 61
51, 1113451, 585923, 508489, 177848, 169274, 70704, 152774, 216120, 0, 0 
51, 292658, 1073361, 360574, 168689, 116434, 96768, 108976, 180981, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 62
80, 400481, 618461, 471081, 47364, 213596, 161893, 66536, 175202, 0, 0 
51, 809627, 352875, 319894, 317413, 149329, 87335, 76577, 279670, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 63
51, 663191, 470997, 56867, 41380, 124610, 204395, 159529, 153828, 0, 0 
51, 1564117, 1919970, 748985, 1230494, 1574088, 970387, 331546, 341012, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 64
26, 953468, 584568, 339512, 149654, 79609, 210208, 122957, 146995, 0, 0 
26, 880225, 576099, 31594, 129027, 81908, 92411, 61040, 174204, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 65
26, 2093603, 946596, 379332, 738243, 1293891, 870784, 599896, 650391, 0, 0 
55, 667542, 403028, 124355, 276853, 79084, 110149, 144247, 322932, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 66
26, 1423517, 328750, 21879, 175162, 68589, 81081, 191071, 123253, 0, 0 
26, 254612, 546100, 48836, 39070, 117111, 152198, 48603, 91777, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 67
26, 686799, 455964, 231257, 141231, 56201, 107498, 164360, 185439, 0, 0 
26, 1104737, 194292, 668693, 92737, 132835, 175676, 132657, 131135, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 68
26, 1647014, 1173548, 710446, 226126, 485152, 406309, 379932, 1539753, 0, 0 
26, 640923, 339859, 51793, 125686, 32577, 82307, 305781, 153857, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 69
26, 501692, 680056, 191308, 146529, 62811, 164011, 56623, 169922, 0, 0 
26, 550840, 416231, 53746, 266285, 66559, 77934, 105342, 200201, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 70
26, 1299333, 3306520, 963222, 1966290, 663802, 559362, 586164, 650471, 0, 0 
26, 1250894, 117755, 59171, 246509, 141400, 228354, 38932, 201592, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 71
26, 71225, 64906, 60375, 33921, 25082, 40844, 62671, 24360, 0, 0 
55, 491825, 97273, 211682, 94161, 91664, 229992, 95753, 177286, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 72
55, 474093, 205433, 118978, 146773, 105324, 97440, 141904, 121524, 0, 0 
26, 952070, 404976, 325460, 71947, 107100, 145951, 123790, 127704, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 73
51, 156070, 59592, 126040, 22570, 68072, 48278, 19968, 38220, 0, 0 
51, 574129, 205791, 80661, 84891, 344089, 141223, 69354, 115688, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 74
51, 944226, 1551745, 96061, 238645, 65860, 279677, 128335, 817662, 0, 0 
51, 363097, 232414, 21260, 83352, 36442, 69825, 43527, 119637, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 75
26, 982357, 450286, 141445, 92529, 253440, 209086, 199425, 237219, 0, 0 
51, 715860, 535259, 176748, 182964, 31602, 146842, 144747, 281122, 0, 0  
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 77
26, 16790, 8808, 11403, 15405, 4357, 6517, 3321, 5805, 0, 0 
26, 54592, 114460, 62842, 52378, 25271, 52658, 13836, 29855, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 78
26, 575511, 129443, 98485, 36157, 12525, 21158, 19971, 22746, 0, 0 
26, 1102244, 382678, 137319, 136106, 150383, 198957, 36321, 59450, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 79
26, 44947, 14560, 4622, 5674, 5181, 9438, 7524, 6198, 0, 0 
