Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 2
26, 217796, 543846, 230187, 99266, 63277, 100313, 120471, 218202, 0, 0 
51, 1880309, 237832, 272606, 55175, 339424, 98281, 73263, 124409, 0, 0 
51, 1974824, 1406481, 552775, 1286352, 391455, 620338, 496231, 1154781, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 66
51, 526689, 334956, 454401, 217798, 90374, 129735, 115647, 244627, 0, 0 
55, 270525, 533577, 169283, 178353, 46928, 69700, 152541, 312101, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 67
26, 138006, 31748, 71810, 99016, 27347, 38462, 31271, 54994, 0, 0 
26, 372028, 446008, 265269, 330751, 90565, 97564, 109330, 197679, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 68
26, 744369, 177792, 213276, 122879, 104510, 217313, 143519, 161411, 0, 0 
26, 605287, 246623, 100656, 159912, 198765, 139616, 146472, 379323, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 69
51, 114770, 86984, 101569, 24622, 9573, 18573, 11697, 44132, 0, 0 
51, 636847, 235865, 381488, 274064, 108236, 135090, 67577, 355157, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 70
51, 801327, 815314, 248726, 124985, 125282, 222131, 107229, 321083, 0, 0 
51, 242020, 1131482, 106647, 65648, 133476, 132868, 106572, 699610, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 71
51, 370155, 1149835, 229539, 579398, 225033, 368996, 66636, 1179953, 0, 0 
51, 445331, 569684, 91174, 94502, 146750, 351054, 44617, 328471, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 72
80, 605865, 622483, 284262, 372764, 98657, 190981, 54118, 526379, 0, 0 
80, 571078, 243687, 193703, 108315, 47832, 162077, 165321, 50364, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 74
51, 642890, 852808, 85698, 117193, 168400, 78942, 73861, 247751, 0, 0 
51, 297569, 70782, 184496, 109005, 67322, 37202, 25461, 54752, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 75
51, 133150, 70211, 7917, 138851, 33647, 37911, 13985, 81531, 0, 0 
26, 480756, 165923, 59796, 46137, 23634, 34002, 20741, 77486, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 76
51, 234270, 342696, 183262, 98770, 105746, 211173, 142931, 176873, 0, 0 
51, 689081, 528082, 88708, 172603, 150567, 150098, 139166, 240722, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 77
80, 332693, 465066, 225133, 244489, 93922, 126632, 141673, 599564, 0, 0 
51, 187338, 437293, 311282, 315060, 70543, 278853, 179202, 147751, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 79
51, 200257, 594591, 120071, 417368, 175087, 93077, 145497, 437944, 0, 0 
51, 1023552, 702825, 478923, 185389, 387756, 187381, 101642, 104435, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 80
80, 543354, 216304, 276140, 348721, 145315, 463958, 76477, 130654, 0, 0 
80, 1133812, 313784, 138410, 75066, 121643, 106519, 117666, 375206, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 81
51, 358807, 293841, 569635, 330555, 284908, 171355, 73086, 289504, 0, 0 
51, 571225, 582951, 387898, 82252, 124617, 77509, 106134, 331104, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 82
51, 1010839, 405197, 206320, 257430, 137097, 82213, 93023, 255579, 0, 0 
80, 1207176, 782660, 92511, 280437, 187949, 90932, 75878, 72644, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 83
26, 413970, 321364, 508737, 223589, 243621, 122380, 188617, 209646, 0, 0 
26, 90810, 54070, 51425, 23168, 17393, 32970, 27314, 75268, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 84
55, 2067337, 1449886, 185702, 57021, 25565, 83184, 33801, 174331, 0, 0 
26, 335637, 882196, 41096, 42658, 37473, 38815, 6867, 14902, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 85
26, 153105, 98223, 110738, 36562, 25097, 22294, 29016, 21098, 0, 0 
26, 686094, 191715, 207383, 236224, 123420, 148262, 142532, 68831, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 89
26, 268521, 115207, 46675, 69461, 18585, 42888, 20272, 61121, 0, 0 
26, 1484779, 168716, 38265, 7784, 35470, 20091, 11245, 43994, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 90
26, 706517, 283410, 45968, 297793, 121904, 122101, 75215, 62411, 0, 0 
26, 680882, 23401, 35997, 38687, 12206, 29812, 16923, 19321, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 91
26, 528171, 56649, 9632, 26579, 25544, 14757, 13625, 22481, 0, 0 
26, 589810, 85394, 15449, 55961, 24590, 18929, 17830, 18490, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 92
26, 821044, 38352, 41686, 35407, 17403, 34739, 14664, 40012, 0, 0 
26, 1689710, 186636, 129926, 254163, 59297, 157741, 23163, 138070, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 94
26, 1767714, 29917, 10838, 14568, 5406, 15443, 3427, 11670, 0, 0 
26, 1262776, 261408, 17809, 51024, 22037, 48637, 9483, 6204, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 95
55, 121012, 87073, 35906, 39984, 13266, 16960, 11348, 10233, 0, 0 
55, 375327, 24515, 29327, 27279, 9399, 10252, 4090, 7512, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 96
26, 122564, 9908, 6833, 5866, 5048, 2300, 4120, 2656, 0, 0 
26, 65391, 7801, 3377, 7703, 3194, 3330, 1401, 1322, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 97
26, 1406446, 679115, 900882, 462516, 200132, 302472, 62063, 95143, 0, 0 
26, 1014608, 60716, 33715, 26503, 16205, 14249, 11808, 42184, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 99
55, 671430, 122104, 33910, 28766, 16871, 22177, 9786, 59289, 0, 0 
55, 3415008, 1371141, 214058, 352355, 252462, 159369, 42471, 79602, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 100
26, 572371, 143218, 25967, 72320, 47794, 38471, 5673, 10247, 0, 0 
55, 1201869, 66203, 141397, 49676, 15019, 64849, 11884, 33520, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 101
26, 1326705, 435288, 225005, 110898, 93147, 74826, 53824, 44638, 0, 0 
55, 1874295, 612779, 105091, 202886, 63190, 139865, 70144, 168990, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 105
26, 442008, 94307, 23517, 66998, 16319, 36078, 9573, 11802, 0, 0 
55, 948675, 199683, 36802, 28680, 31188, 21392, 8256, 9596, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 106
26, 2807372, 750482, 61931, 103455, 40923, 86595, 28068, 156804, 0, 0 
26, 2343916, 241069, 122438, 155167, 106260, 179883, 25410, 90365, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 3
55, 302380, 141061, 7725, 49604, 8017, 42420, 13045, 30893, 0, 0 
26, 745361, 151084, 23806, 74835, 28555, 21378, 19860, 21176, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 5
26, 47570, 63198, 4367, 3502, 3844, 15253, 5245, 9306, 0, 0 
55, 284710, 55604, 39444, 19793, 17787, 31265, 8163, 7219, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 6
26, 1235410, 183839, 28389, 58798, 15435, 7625, 2533, 19925, 0, 0 
26, 530325, 137044, 17555, 16319, 10792, 24186, 6992, 47206, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 7
26, 615019, 1258033, 558220, 100837, 47001, 84635, 16384, 54872, 0, 0 
26, 290071, 20843, 16783, 10291, 4661, 17025, 2908, 7826, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 8
55, 283806, 108371, 35515, 12963, 45912, 49489, 9410, 72843, 0, 0 
26, 736163, 1751416, 124803, 166392, 184846, 67583, 114483, 150878, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 9
26, 1004053, 350608, 88479, 279604, 166970, 59903, 35052, 74069, 0, 0 
26, 421018, 115122, 3335, 3376, 15188, 38145, 14931, 81684, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 10
26, 2131172, 389370, 103455, 100826, 58327, 49971, 21586, 63281, 0, 0 
26, 265150, 296451, 1640, 7517, 4829, 4981, 3136, 11210, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 14
55, 122314, 67941, 7843, 27547, 13393, 21833, 17864, 4305, 0, 0 
26, 246152, 1587601, 98072, 76083, 213062, 129174, 30147, 290339, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 15
26, 248502, 137911, 31862, 32151, 27261, 26280, 11467, 37402, 0, 0 
26, 335340, 113535, 30283, 10153, 18011, 19289, 15943, 27048, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 16
26, 244823, 294690, 125240, 465750, 133513, 92927, 111225, 172512, 0, 0 
55, 1706752, 338500, 155647, 162218, 93599, 85426, 162258, 143851, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 17
26, 580075, 95593, 382722, 313849, 151089, 196281, 107763, 346168, 0, 0 
26, 1251632, 277457, 267465, 288689, 107790, 118488, 58411, 348000, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 18
26, 275817, 101694, 126819, 55517, 38245, 31752, 32008, 38172, 0, 0 
55, 845625, 877107, 99331, 472122, 31860, 145463, 80566, 105392, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 19
55, 122385, 96062, 44719, 10360, 21424, 38044, 36936, 74034, 0, 0 
51, 599498, 147746, 17473, 70078, 19849, 64860, 31197, 54123, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 20
26, 220282, 1055862, 12766, 556307, 384861, 70626, 69715, 389262, 0, 0 
26, 1788548, 231169, 232010, 29580, 54366, 69115, 82601, 253023, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 21
51, 167010, 34978, 78145, 176817, 41826, 23391, 20157, 38814, 0, 0 
51, 660712, 447475, 55099, 247279, 154159, 172029, 83711, 199611, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 22
51, 693967, 616176, 294895, 268297, 135298, 150333, 170638, 198239, 0, 0 
51, 1002719, 453052, 176676, 168777, 232485, 128456, 158964, 88389, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 23
80, 1189860, 3253745, 323246, 592009, 151201, 404925, 336784, 426306, 0, 0 
51, 1102126, 449728, 414603, 446771, 310323, 179039, 97453, 74692, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 24
51, 254679, 1062482, 189343, 296416, 253838, 145328, 63599, 180730, 0, 0 
26, 741807, 1192344, 1142431, 624637, 384592, 419576, 734606, 950394, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 25
80, 887762, 376841, 54244, 11198, 119150, 88935, 74451, 299446, 0, 0 
51, 1284282, 661048, 103632, 157837, 66890, 230126, 77290, 282202, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 27
26, 95810, 105003, 37775, 74770, 10479, 48394, 27217, 42388, 0, 0 
26, 37925, 24511, 47090, 81344, 25100, 29493, 35708, 73807, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 28
26, 94136, 129013, 30022, 282811, 25665, 29869, 15738, 34005, 0, 0 
51, 453553, 74899, 30607, 18090, 49789, 27483, 30822, 59779, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 29
80, 820055, 165697, 328085, 68870, 210470, 272392, 71115, 189423, 0, 0 
51, 34669, 111790, 2772, 32250, 107381, 55180, 21478, 15787, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 30
51, 380542, 641605, 119901, 78598, 47155, 204552, 75238, 449695, 0, 0 
51, 497079, 365468, 47071, 144513, 126766, 114058, 84384, 206123, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 33
80, 1908820, 1691122, 275764, 372616, 590660, 991102, 772604, 764461, 0, 0 
51, 307825, 369698, 123338, 159980, 174050, 183536, 215599, 223685, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 35
80, 236982, 344642, 32306, 709009, 162577, 50955, 173776, 234611, 0, 0 
51, 239136, 532923, 190245, 95185, 122335, 180175, 60974, 247106, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 36
51, 540334, 358699, 22033, 189916, 141873, 149558, 99778, 139238, 0, 0 
51, 1297199, 450673, 140234, 295484, 100165, 60624, 100229, 406162, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 37
80, 385872, 356082, 676425, 195672, 117063, 281883, 111916, 160530, 0, 0 
51, 764273, 668720, 76031, 224875, 141432, 101388, 47065, 213560, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 38
51, 394524, 556031, 111396, 128449, 60795, 83307, 77426, 103471, 0, 0 
80, 133336, 584028, 9569, 227626, 62163, 199750, 119034, 236225, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 39
51, 885241, 420213, 113619, 210433, 155879, 191216, 112142, 337044, 0, 0 
51, 675149, 664829, 330427, 304988, 333842, 254584, 93909, 189295, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 40
80, 474518, 494826, 252279, 57867, 74878, 124491, 100909, 72482, 0, 0 
51, 605978, 322029, 187827, 90874, 83427, 143605, 118564, 141604, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 42
80, 731985, 137682, 120738, 41133, 243434, 286092, 84767, 130964, 0, 0 
51, 462749, 310911, 748753, 273399, 197922, 147424, 82286, 211278, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 44
80, 772687, 993842, 149574, 318922, 373413, 243002, 82248, 91419, 0, 0 
51, 1265823, 1522230, 405758, 696529, 610636, 242320, 947932, 418891, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 45
51, 906146, 1039973, 74071, 117180, 134398, 136488, 82330, 166711, 0, 0 
51, 1257993, 245631, 72938, 77239, 396724, 140014, 177371, 73003, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 47
51, 328195, 455360, 174446, 91886, 285215, 118526, 112543, 74030, 0, 0 
80, 814752, 1049130, 160755, 286624, 71071, 96032, 123783, 95853, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 50
26, 608188, 1190708, 272194, 330679, 214395, 134434, 82381, 136829, 0, 0 
51, 285409, 794830, 119237, 101115, 175348, 101081, 145844, 110493, 0, 0 
