Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 1
55, 557575, 239134, 228972, 365437, 116197, 140645, 288702, 561278, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 67
51, 563987, 303757, 190932, 261422, 302975, 111595, 62183, 207420, 0, 0 
51, 662130, 712043, 261982, 121550, 60757, 92372, 144127, 258757, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 68
80, 580115, 313413, 223116, 190947, 64867, 40876, 41631, 74926, 0, 0 
51, 915797, 325496, 141118, 53663, 240863, 213331, 115168, 280683, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 69
51, 300960, 361567, 136946, 159317, 184387, 124976, 68994, 153136, 0, 0 
80, 95094, 44459, 84520, 29986, 61560, 21592, 40281, 66070, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 70
51, 325065, 117221, 94481, 20678, 14018, 29315, 38624, 36987, 0, 0 
51, 34319, 32369, 140087, 31647, 58101, 23214, 36924, 86970, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 71
80, 903253, 618164, 200436, 324873, 55953, 111167, 219559, 294886, 0, 0 
80, 346250, 1067154, 105108, 101376, 110428, 92568, 59908, 179180, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 72
51, 422976, 238476, 408013, 166015, 80684, 114937, 188736, 286990, 0, 0 
51, 51320, 55098, 26772, 94342, 12215, 30664, 25089, 37941, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 73
51, 1001247, 377599, 176923, 155111, 105527, 115242, 159699, 222898, 0, 0 
51, 342532, 605359, 69119, 265062, 135833, 99693, 56361, 522927, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 74
51, 406941, 226811, 213384, 469327, 259968, 190873, 52118, 266297, 0, 0 
51, 58302, 71697, 14388, 7608, 39015, 37853, 16785, 89077, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 75
80, 400255, 1159097, 172167, 188243, 181423, 78627, 51066, 364574, 0, 0 
51, 153613, 134780, 15431, 20340, 25667, 26262, 14436, 60682, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 76
51, 67604, 127021, 116344, 37022, 17132, 20280, 36709, 53869, 0, 0 
51, 475944, 531987, 492440, 402882, 94394, 212612, 144258, 286847, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 77
80, 622802, 42133, 95571, 56774, 50583, 159549, 72332, 193606, 0, 0 
80, 1374275, 269601, 139543, 186093, 209856, 217535, 69058, 296574, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 78
51, 117957, 25529, 92586, 22053, 56699, 33749, 17918, 99519, 0, 0 
51, 463608, 567015, 157197, 59549, 61656, 83703, 35670, 232567, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 79
26, 84621, 30319, 5858, 825, 2821, 5832, 4813, 9413, 0, 0 
26, 174013, 1044986, 166056, 80693, 81137, 112724, 62970, 59111, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 80
26, 1159755, 123098, 173122, 120144, 110744, 64781, 27948, 122484, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 81
26, 885596, 62318, 47540, 31386, 6026, 11530, 13555, 24237, 0, 0 
26, 315894, 49558, 15830, 16053, 8907, 59005, 13907, 67457, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 82
26, 913661, 322167, 52616, 128594, 210560, 236332, 160610, 148931, 0, 0 
26, 107936, 164603, 34027, 25814, 24850, 25758, 12884, 39683, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 83
55, 116807, 49325, 79223, 15619, 37658, 69186, 24858, 25958, 0, 0 
26, 200516, 44947, 9403, 17830, 14943, 35219, 19403, 46860, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 84
26, 1133800, 420415, 159940, 119995, 90136, 122308, 115980, 157203, 0, 0 
26, 1618349, 156432, 182400, 138772, 65299, 52184, 43345, 53250, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 85
26, 321470, 49998, 93531, 23959, 34615, 29783, 14816, 24226, 0, 0 
26, 1511558, 212649, 188711, 48559, 58415, 119083, 71502, 112923, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 86
55, 884914, 35857, 54881, 33620, 22777, 22463, 15105, 16743, 0, 0 
55, 931977, 38123, 17777, 29798, 20024, 19915, 6260, 18983, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 87
26, 1080665, 314229, 150677, 179621, 65952, 57103, 41553, 77017, 0, 0 
26, 58556, 4831, 689, 951, 9234, 9425, 929, 3644, 0, 0 
26, 709880, 36758, 28789, 24604, 26301, 21549, 7640, 5272, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 88
26, 529859, 5721, 2534, 2017, 5023, 5964, 1451, 3297, 0, 0 
26, 474334, 118000, 2048, 15841, 22768, 47470, 10120, 28115, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 89
26, 762026, 18819, 22478, 29373, 27172, 44676, 15995, 39591, 0, 0 
55, 808837, 43421, 18668, 11662, 5820, 26476, 6228, 5467, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 90
26, 624921, 28287, 7140, 20401, 8073, 17506, 14495, 10718, 0, 0 
26, 3517288, 435815, 259878, 40427, 70543, 35817, 26162, 64074, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 91
55, 473385, 127725, 39642, 38796, 35223, 71045, 18852, 53120, 0, 0 
55, 1277885, 198296, 16364, 139529, 187498, 99930, 39402, 57385, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 92
26, 1015199, 24939, 91237, 14062, 10952, 26749, 9860, 9950, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 93
