Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 1
51, 705447, 146554, 346255, 388012, 150890, 80151, 37665, 244950, 0, 0 
26, 699061, 185180, 48447, 21486, 13372, 27712, 14990, 32777, 0, 0 
26, 925202, 77594, 28494, 9511, 11614, 34691, 10502, 25584, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 18
51, 273079, 713927, 180996, 121596, 46236, 259360, 95244, 267254, 0, 0 
51, 899945, 460910, 22084, 122929, 222748, 130795, 76053, 301868, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 19
80, 948404, 291589, 228133, 117665, 99526, 88779, 96448, 196592, 0, 0 
80, 549609, 282801, 182202, 150880, 250087, 111376, 40991, 231748, 0, 0 
80, 702920, 762888, 298279, 103418, 95183, 118227, 161828, 284137, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 20
51, 632252, 402791, 152110, 159045, 98797, 119336, 132266, 484441, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 21
51, 952105, 353256, 463500, 108935, 80157, 210796, 54901, 294817, 0, 0 
51, 107586, 781527, 169716, 139294, 117452, 74725, 208639, 143590, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 22
51, 798299, 939722, 306853, 48884, 164868, 147459, 62128, 318347, 0, 0 
80, 657730, 100220, 133926, 194215, 85502, 124822, 134729, 310973, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 23
51, 1120111, 315154, 312274, 94326, 161053, 199913, 34114, 62170, 0, 0 
51, 601605, 1244411, 90209, 224884, 66677, 132691, 93036, 125809, 0, 0 
51, 1003060, 964508, 170618, 57689, 69415, 109105, 63974, 106902, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 24
51, 72664, 74125, 17529, 39702, 24867, 25527, 72868, 57936, 0, 0 
80, 2125147, 249108, 34149, 113945, 67713, 113909, 93777, 238755, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 25
51, 432615, 141178, 160875, 6276, 24091, 17785, 42389, 22077, 0, 0 
51, 288620, 309830, 75094, 291746, 159723, 48520, 158613, 517348, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 26
80, 399792, 569604, 400284, 55587, 26972, 73152, 162304, 265298, 0, 0 
51, 495866, 767369, 810593, 150258, 154296, 112004, 74546, 127095, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 27
51, 1128325, 495704, 244494, 43190, 88738, 61316, 58916, 191919, 0, 0 
51, 877059, 945158, 805062, 602279, 283540, 625425, 300117, 484297, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 28
51, 934171, 271887, 204350, 195890, 89647, 132788, 30639, 232951, 0, 0 
51, 1324401, 132940, 120954, 106601, 61742, 134424, 84628, 69137, 0, 0 
51, 271628, 386276, 364867, 130877, 41312, 109164, 118204, 85500, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 29
51, 326608, 446452, 121591, 221273, 133522, 188442, 67136, 120805, 0, 0 
80, 1161179, 191742, 104347, 102589, 109969, 162121, 91476, 219009, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 30
51, 869472, 192784, 87692, 368746, 154525, 91496, 77962, 377960, 0, 0 
51, 233387, 465588, 41145, 100396, 165268, 130836, 70132, 352637, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 31
51, 987405, 640458, 698905, 65923, 63999, 200518, 127250, 500822, 0, 0 
51, 161142, 546178, 119255, 129806, 116082, 175546, 92136, 456885, 0, 0 
51, 94244, 64336, 32014, 63206, 20013, 31551, 17412, 69706, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 32
51, 1201288, 892596, 1424759, 1214030, 616541, 509248, 221012, 973503, 0, 0 
51, 229423, 2778029, 501716, 728604, 522979, 894640, 269807, 481534, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 33
51, 1214079, 254256, 35837, 226858, 234199, 57309, 27210, 387932, 0, 0 
51, 1530190, 723069, 1330497, 477473, 1145154, 397834, 559118, 1644442, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 34
80, 214193, 495474, 136375, 81565, 80687, 165124, 76368, 436971, 0, 0 
80, 303565, 94857, 471874, 162806, 118463, 109744, 116014, 378434, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 35
51, 305246, 321657, 73741, 169959, 327531, 71458, 93570, 238511, 0, 0 
51, 818028, 598933, 64676, 57364, 150528, 80728, 60225, 300656, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 36
51, 112087, 56765, 129509, 50698, 22930, 18408, 25119, 45235, 0, 0 
80, 346374, 587211, 82696, 91139, 100282, 122651, 129482, 198158, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 37
51, 2532937, 1588681, 758785, 1070936, 913501, 800717, 225144, 1076712, 0, 0 
51, 607550, 321184, 132140, 155101, 129155, 102575, 71026, 348871, 0, 0 
51, 425683, 491322, 411859, 137008, 200011, 103783, 55782, 295188, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 38
80, 1202054, 1791649, 1072434, 658728, 508605, 228258, 371659, 421637, 0, 0 
80, 846493, 952822, 1129581, 434968, 593966, 664118, 557173, 468585, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 39
51, 973124, 243378, 399098, 58462, 111332, 78673, 64150, 332675, 0, 0 
51, 835869, 1989247, 1868185, 593021, 705507, 591401, 166749, 1062687, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 40
80, 134734, 264568, 111156, 332166, 282537, 111505, 150561, 174566, 0, 0 
51, 349012, 235563, 155693, 83184, 255763, 116289, 110638, 182069, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 41
80, 1718331, 214535, 145437, 218615, 419663, 70781, 82958, 220433, 0, 0 
80, 2582353, 655933, 819971, 250531, 1283945, 491078, 881764, 673693, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 42
51, 441348, 378521, 45981, 151006, 165445, 84444, 139980, 421909, 0, 0 
51, 680289, 457860, 184234, 281039, 150222, 158198, 64598, 123734, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 43
55, 283737, 193384, 5872, 100425, 17860, 20030, 15846, 5733, 0, 0 
55, 1503900, 234705, 20335, 158045, 197360, 127672, 92477, 95664, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 44
55, 467738, 21529, 32101, 959, 31291, 24866, 22001, 11764, 0, 0 
55, 619823, 417799, 274553, 288008, 205898, 166115, 75926, 80284, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 45
55, 1517018, 661842, 325988, 643897, 978187, 279470, 270083, 238637, 0, 0 
55, 1294323, 168546, 334751, 140891, 121918, 118125, 33615, 167833, 0, 0 
26, 770663, 505430, 88868, 80884, 311932, 163482, 103416, 106328, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 46
26, 916208, 1039914, 189099, 99236, 42122, 100775, 93675, 20425, 0, 0 
26, 706053, 664644, 104093, 130772, 68971, 134964, 116077, 259623, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 47
26, 464534, 265861, 69374, 99875, 166088, 153047, 118712, 95117, 0, 0 
26, 510785, 213558, 84788, 83541, 145027, 142965, 67250, 70384, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 48
26, 653871, 180586, 267078, 560798, 148938, 144239, 64174, 332097, 0, 0 
55, 576308, 1540714, 348897, 351737, 379605, 247533, 280351, 587334, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 49
26, 209026, 633861, 51997, 139325, 50788, 115243, 108951, 101748, 0, 0 
26, 873808, 251400, 160910, 185808, 151030, 135362, 146777, 96226, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 50
55, 165719, 535275, 75860, 118833, 67440, 170270, 67526, 65438, 0, 0 
26, 764383, 664050, 166656, 213934, 139887, 168095, 163865, 129494, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 51
26, 794185, 438946, 27459, 142173, 146392, 205544, 130029, 76363, 0, 0 
55, 1870937, 548401, 318063, 66468, 151464, 131441, 54519, 46794, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 52
26, 83927, 536746, 109817, 90982, 96782, 119259, 146521, 118985, 0, 0 
55, 313743, 416217, 310865, 100066, 100536, 151153, 71053, 76464, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 53
55, 597330, 281174, 85921, 93112, 149024, 133023, 134987, 104058, 0, 0 
55, 479368, 229683, 408885, 118707, 87579, 119244, 100770, 94985, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 54
55, 742583, 570325, 14338, 448638, 26254, 53222, 60501, 84367, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 55
51, 1023338, 282632, 342585, 158492, 163901, 181428, 98046, 139767, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 56
80, 291151, 938917, 492719, 193699, 512264, 196060, 52935, 243794, 0, 0 
51, 559188, 807761, 159563, 586329, 138481, 95444, 52251, 404477, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 57
51, 558946, 570998, 254368, 169305, 387161, 118521, 149124, 371932, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 58
51, 572620, 559803, 213251, 31797, 176255, 391082, 144170, 350236, 0, 0 
80, 505973, 414173, 655971, 154301, 117431, 167229, 133619, 440556, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 59
51, 830295, 957609, 460352, 53681, 276820, 183509, 80278, 281169, 0, 0 
51, 1891411, 585344, 296731, 196373, 69599, 121535, 75389, 414404, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 60
26, 676548, 606110, 459108, 237586, 57246, 113786, 87277, 44689, 0, 0 
55, 1379426, 244019, 369086, 952267, 438116, 1387799, 136792, 385581, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 61
26, 1033330, 257982, 53068, 72093, 89224, 62109, 125064, 126019, 0, 0 
55, 1638986, 126891, 217534, 64449, 161997, 199682, 74875, 78764, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 62
55, 2057715, 407677, 257321, 83595, 161876, 99734, 47704, 153243, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 63
26, 1827277, 954394, 1099092, 583555, 454786, 270588, 217440, 329496, 0, 0 
26, 1880971, 1372654, 1097801, 608274, 616562, 604052, 331317, 631285, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 64
55, 603971, 60745, 105625, 77073, 23549, 138541, 108265, 142070, 0, 0 
55, 842886, 489414, 49501, 245766, 102432, 217239, 52288, 161356, 0, 0 

Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 1
55, 80589, 134140, 80692, 18637, 34279, 55319, 48873, 42502, 0, 0 
55, 207943, 446874, 279134, 260670, 171928, 173923, 143336, 489542, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 2
80, 213953, 550145, 1193421, 167687, 114192, 242807, 97119, 657185, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 3
80, 616804, 1000209, 353747, 229552, 37902, 212775, 172606, 609998, 0, 0 
51, 59298, 263180, 29568, 40189, 14652, 36120, 52083, 62456, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 4
80, 561210, 497345, 160165, 190675, 72912, 120573, 86819, 831316, 0, 0 
51, 713520, 875770, 65444, 288617, 45910, 291192, 162782, 1181527, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 5
80, 802061, 549731, 71543, 534938, 78713, 155313, 68080, 573313, 0, 0 
80, 1572983, 981599, 317220, 69717, 73580, 140952, 119095, 495022, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 6
80, 429696, 585264, 164338, 54634, 428011, 75920, 324775, 330739, 0, 0 
55, 1222640, 1143534, 259213, 213461, 84146, 168775, 73510, 405641, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 7
26, 1355934, 428501, 19061, 303111, 204767, 262672, 93397, 675692, 0, 0 
51, 812787, 374105, 186927, 201675, 151032, 222544, 92993, 509216, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 8
55, 66198, 114144, 77663, 44945, 9850, 43758, 28599, 76641, 0, 0 
51, 2446335, 1011036, 285459, 418489, 527092, 371605, 409846, 902892, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 9
26, 754878, 989692, 69244, 142782, 143062, 119089, 193702, 114843, 0, 0 
55, 1335121, 918804, 51585, 507132, 156641, 178951, 124204, 488588, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 10
26, 1083161, 680102, 149262, 600118, 527902, 536435, 423903, 216075, 0, 0 
26, 323713, 699104, 43087, 149888, 73918, 161962, 181631, 37933, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 11
55, 580153, 680254, 221098, 95396, 204197, 61560, 154084, 132318, 0, 0 
55, 584223, 943302, 58144, 161821, 113990, 118961, 72289, 46231, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 12
26, 980349, 409579, 178463, 221138, 136043, 96348, 93457, 162985, 0, 0 
26, 1870138, 494123, 1651838, 588948, 470466, 521667, 760456, 219794, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 13
26, 1112016, 198890, 548309, 47770, 224151, 115847, 51008, 109759, 0, 0 
26, 204894, 316153, 460126, 216859, 247475, 223241, 74040, 133249, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 14
26, 271650, 70829, 30816, 56689, 16749, 25523, 29923, 19114, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 15
26, 710490, 252479, 20409, 77150, 91521, 218073, 80983, 83036, 0, 0 
26, 845012, 92658, 215014, 105829, 341992, 173773, 76179, 95156, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 16
26, 491437, 614996, 579754, 140262, 189788, 287170, 68144, 191529, 0, 0 
26, 123420, 1055755, 267132, 246742, 191328, 230247, 207983, 42803, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 17
26, 62254, 109595, 98585, 57436, 62004, 76674, 35466, 55966, 0, 0 
55, 133722, 197282, 31560, 28828, 67253, 30758, 46353, 82805, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 18
55, 841055, 208736, 301893, 51139, 117783, 172508, 52077, 140105, 0, 0 
26, 857262, 95437, 664524, 95565, 43340, 282288, 132463, 93274, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 19
26, 414718, 265230, 771524, 223015, 171847, 125510, 181468, 230067, 0, 0 
51, 1117236, 226093, 229080, 161942, 238052, 131692, 123453, 355806, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 20
26, 157182, 1215073, 73014, 333631, 138428, 86823, 133493, 481436, 0, 0 
26, 132635, 542029, 95763, 74125, 192493, 178468, 176085, 131151, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 21
26, 733814, 340222, 79515, 101329, 196598, 244830, 58062, 307418, 0, 0 
26, 210988, 621210, 370803, 114614, 125105, 131188, 119043, 172762, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 22
26, 728643, 117435, 157285, 58040, 101268, 86588, 97710, 108855, 0, 0 
26, 271198, 783074, 96462, 178062, 137668, 126214, 182736, 108054, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 23
55, 786685, 760988, 258387, 65237, 172523, 163981, 100882, 164765, 0, 0 
26, 98190, 520201, 76849, 47132, 185698, 227072, 81178, 296442, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 24
26, 1187384, 266626, 215202, 229170, 145387, 93518, 186322, 189607, 0, 0 
26, 575924, 202970, 184543, 210649, 65629, 323643, 128652, 72292, 0, 0 
26, 1085541, 138057, 162249, 151727, 185541, 185074, 98429, 91719, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 25
26, 1124817, 460407, 27392, 269036, 149689, 120834, 88636, 304510, 0, 0 
26, 210328, 575715, 271587, 426476, 104280, 202378, 52503, 181408, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 26
26, 239400, 111796, 33915, 79760, 24850, 30244, 73386, 87403, 0, 0 
55, 2033189, 2191623, 670672, 700590, 781830, 717096, 660120, 1433028, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 27
26, 413990, 329067, 29492, 14869, 222531, 128228, 172657, 120556, 0, 0 
26, 493769, 646354, 276157, 152131, 64681, 145594, 86150, 140131, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 28
26, 154004, 129505, 64069, 39128, 9957, 45582, 50851, 81466, 0, 0 
26, 430436, 562832, 298512, 336064, 528982, 108378, 98100, 569686, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 29
26, 791076, 1221072, 234879, 38792, 57834, 96628, 48749, 165969, 0, 0 
26, 488801, 511099, 152921, 110204, 183313, 145235, 103009, 163061, 0, 0 
26, 248954, 69705, 65149, 17754, 25817, 29713, 31009, 56909, 0, 0 
